RUA MANUEL MORAIS PONTES                                                VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373000 
RUA CONCHILIA                                                           VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373010 
RUA RAUL DE MORAIS VÍTOR                                                VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373020 
RUA PADRE CÍCERO DE REVOREDO                                            VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373030 
RUA CAPITÃO ZACARIAS BERNARDINO MOTA                                    VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373040 
RUA JAPEACABA                                                           VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373050 
RUA MAESTRO PEDRO JATOBÁ                                                VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373060 
RUA AMARANTINA                                                          VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373070 
RUA AMINA MIRAGLIA SAPORITI                                             VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373080 
RUA ALMIR DE CARVALHO                                                   VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373090 
RUA QUINTINO ALVES DÓRIA                                                VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373100 
RUA EDGAR FRANCO                                                        VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373110 
RUA GENARO MARINO                                                       VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373120 
RUA MANOEL TRISTÃO                                                      VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373130 
RUA MIGUEL CORREA                                                       VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373150 
RUA MANUEL LUNA                                                         VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373160 
RUA MARGARIDA BICUDO                                                    VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373170 
RUA MANUEL PORCEL                                                       VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373180 
TRAVESSA CONCHILIA                                                      VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373190 
TRAVESSA CORRENTINOS                                                    VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373200 
RUA LUIZ DA SILVA                                                       VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373210 
RUA LUÍS ARANANDA                                                       VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373230 
TRAVESSA ANTÔNIO FRANCISCO LICNERSKI                                    VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02373240 
RUA MATEUS GARCIA                                                       VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374000 
RUA MARIA FRANCISCA                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374010 
RUA ANTONINHO MARMO                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374020 
RUA MARIA RITA                                                          VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374030 
RUA JAPORÉ                                                              VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374040 
RUA JOSEFINA ARNONI                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374050 
RUA JACI ARNONI                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374060 
TRAVESSA LUÍS AMÓDIO                                                    VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374062 
RUA JACÓ ARNONI                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374070 
RUA VALTER EDER                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374080 
RUA PROFESSOR PÁDUA FLEURY                                              VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374100 
RUA MARIA ODETE                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374110 
RUA MÁRCIO HENRIQUE GEENEN                                              VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374120 
RUA JOSÉ BENEDITO NOGUEIRA                                              VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374130 
RUA DANÇA INACABADA                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374140 
RUA ANTÔNIO BEGLIOMINI                                                  VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374150 
RUA GIÁCOMO DAVID                                                       VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374160 
RUA FILIPE DE VITRY                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374170 
RUA ISABEL COLBRAN                                                      VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02374180 
PRAÇA MARIA DIAS MENDES                                                 TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02374185 
RUA SÃO CLETO                                                           VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375000 
RUA JOSÉ DOS SANTOS CASTRO                                              VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375010 
RUA PADRE ANDRÉ DUGUET                                                  VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375020 
PRAÇA ANTÔNIO ARNONI                                                    JARDIM DENYSE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02375025 
RUA MARIA DOMINGUES                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375030 
RUA ROQUE PEREIRA                                                       VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375040 
RUA PADRE FIDÉLIS WILLI                                                 VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375050 
RUA SALVADOR DE PONTES                                                  VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375060 
RUA PADRE CHARTON                                                       VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375070 
RUA CRISPIM DE OLIVEIRA                                                 VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375080 
RUA RAFAEL ARNONI                                                       VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375090 
RUA JERÔNIMO CAMARGO                                                    VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375100 
RUA LUÍS ARNONI                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375110 
RUA JOSÉ ARNONI                                                         VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375120 
RUA CAPITÃO LUÍS RODRIGUES DE ALBUQUERQUE                               VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375130 
RUA TERESINHA COCA SAEZ                                                 VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375140 
TRAVESSA APARECIDA ARNONI                                               VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375150 
RUA PRÓSPERA ARNONI                                                     VILA IRMÃOS ARNONI                                                      SÃO PAULO                                                               SÃO PAULO                                                               SP02375160 
RUA LUIZ JANUCCI                                                        VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02375170 
RUA DANÇA DOS SETE VÉUS                                                 VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02375180 
RUA MARIA LOPES                                                         VILA ROSA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP02376000 
RUA ICAMAQUÃ                                                            TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376010 
RUA FRANCISCO INGLÊS                                                    TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376020 
RUA ANTÔNIO TORNELLI                                                    TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376030 
RUA VILARINHO                                                           TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376040 
TRAVESSA JOSÉ ALVES                                                     TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376050 
RUA JOSÉ ALVES                                                          TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376060 
RUA JATEÍ                                                               TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376070 
RUA JOÃO SAMPAIO                                                        VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02376080 
RUA MONIZ FREIRE                                                        TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376090 
RUA LUCIANO LAURANA                                                     TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376100 
TRAVESSA FRANCISCO ITURRI                                               TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376110 
TRAVESSA DANÇA DAS HORAS                                                TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376130 
TRAVESSA IZAURA MANNI                                                   TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376140 
TRAVESSA ANTÔNIO CAMILO                                                 TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02376170 
RUA DO HORTO                                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377000 
RUA ÂNGELO CAPRICHO                                                     HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377010 
RUA MATEUS RODRIGUES                                                    HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377020 
RUA ALEXANDRE RIBEIRO                                                   HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377030 
RUA CARLOS DA SILVA LACAZ                                               HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377040 
RUA AMARO RODRIGUES                                                     HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377050 
RUA MIGUEL SOARES                                                       HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377060 
RUA ANSELMO PIRES                                                       HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377070 
RUA PROFESSOR ANTÔNIO CASTELAR DE FRANCESCHI                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377080 
RUA CONCHITA                                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377090 
RUA LUIZ ALVES DE ARAÚJO                                                HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377100 
RUA JOÃO MIGUEL FERREIRA                                                HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377110 
RUA DOUTOR MIGUEL DORGAN                                                HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377120 
RUA MIGUEL ÁLVARES                                                      HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377130 
RUA FRANCISCO SERRADOR                                                  HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377140 
RUA SEVERO GOUVÊA                                                       HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377150 
RUA THEODOMIRO MORAES CUNHA                                             HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377160 
RUA MIGUEL MAIA                                                         HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377170 
RUA TENENTE MOURA                                                       HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377180 
RUA BASÍLIO VIEIRA                                                      HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377200 
RUA LUIZ REBELO                                                         HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377210 
RUA SEVERINO DE CARVALHO                                                HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377220 
TRAVESSA CÉU VAZIO                                                      VILA ALBERTINA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP02377230 
RUA MINISTRO THOMPSON FLORES                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377250 
TRAVESSA ROSA MARIA                                                     HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377260 
RUA ELIAS SILVA                                                         HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377270 
RUA FERRÚCIO REBECCA                                                    HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02377280 
RUA LUÍS CARLOS GENTILE DE LAET                                         HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378000 
RUA PARTICULAR BRAVOX                                                   HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378010 
RUA ITAPEJARA D'OESTE                                                   TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02378020 
RUA CASACA DE COURO                                                     TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02378030 
RUA ITAPEVI                                                             TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02378040 
RUA JABAQUARA                                                           TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02378045 
RUA JARDIM DE OLINDA                                                    TREMEMBÉ                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP02378050 
RUA ILICÍNIA                                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378070 
RUA EUGÊNIO DA SILVA                                                    HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378080 
RUA TAQUARAL                                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378090 
RUA APETUMBI                                                            HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378100 
RUA MANOEL VIEIRA DA CRUZ                                               HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378110 
RUA GUAPÉU                                                              HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378120 
RUA FRUCTUOSO VIANA                                                     HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378130 
RUA FRANCISCO PORTUGAL                                                  HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378140 
RUA JOÃO MIRANDA DE MOURA                                               HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378150 
RUA ANTÔNIO GOMES DA SILVA                                              HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378160 
RUA FRANCISCO JOSÉ LOPES                                                HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378180 
RUA PROFESSORA MARGARIDA RUTH FERREIRA DE LIMA                          HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378200 
TRAVESSA JOSÉ PEDRO GOMES                                               HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378210 
RUA TAPAXANAS                                                           HORTO FLORESTAL                                                         SÃO PAULO                                                               SÃO PAULO                                                               SP02378230 
RUA NOSSA SENHORA APARECIDA                                             JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378250 
RUA SÃO JUDAS                                                           JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378255 
RUA BOM JESUS                                                           JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378260 
RUA SÃO JOSÉ                                                            JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378270 
RUA LIBERDADE                                                           JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378280 
RUA DA BICA                                                             JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378290 
VIELA UM                                                                JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378295 
VIELA TRÊS                                                              JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378300 
RUA ARCANJO CAMAEL                                                      JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378310 
RUA ARCANJO GAZIEL                                                      JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378320 
RUA ARCANJO SAQUIEL                                                     JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378330 
RUA ARCANJO ANAEL                                                       JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378340 
VIELA QUATRO                                                            JARDIM DENISE                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP02378350 
RUA JOAQUIM DA MOTA BOTELHO                                             HORTO                                                                   SÃO PAULO                                                               SÃO PAULO                                                               SP02379010 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02401000 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02401100 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02401200 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02401300 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02401400 
RUA VOLUNTÁRIOS DA PÁTRIA                                               SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02402000 
LARGO DE SANTANA                                                        SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02402003 
RUA NUNES GARCIA                                                        SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02402010 
RUA GARÇÃO TINOCO                                                       SANTANA                                                                 SÃO PAULO                                                               SÃO PAULO                                                               SP02402020 
